iterationName,rt,response,setid,gameid,theme_type,recipient_id,verb_id,theme_id,DOsentence,PDsentence,frequency_rank,classification,stimulus_type,highValueMeans
mturk_sample,9142.420000000158,0,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,something,longIndefinite,69,5,Michael mumbled a woman wearing a hat something,Michael mumbled something to a woman wearing a hat,69,non-alternating,main_judgement,DO
mturk_sample,6366.430000000051,100,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,def,pronoun,73,1,Linda howled him the song,Linda howled the song to him,73,non-alternating,main_judgement,PD
mturk_sample,11601.705000000948,94,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,longDefinite,180,1,Juan towed the woman who was from work the truck,Juan towed the truck to the woman who was from work,80,alternating,main_judgement,PD
mturk_sample,7190.660000000149,100,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,indef,pronoun,79,3,Bob grunted her an order,Bob grunted an order to her,79,non-alternating,main_judgement,PD
mturk_sample,6685.080000002927,82,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,longIndefinite,183,2,Bob loaned a man who was from work the room,Bob loaned the room to a man who was from work,83,alternating,main_judgement,DO
mturk_sample,8814.060000000638,0,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,indef,shortDefinite,82,4,Juan reimbursed the woman a charge,Juan reimbursed a charge to the woman,82,non-alternating,main_judgement,DO
mturk_sample,6351.0800000003655,54,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,pronoun,186,3,Bob ferried her some medicine,Bob ferried some medicine to her,86,alternating,main_judgement,DO
mturk_sample,5825.035000001662,52,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,shortDefinite,189,4,Linda bused the team some suitcases,Linda bused some suitcases to the team,89,alternating,main_judgement,PD
mturk_sample,6942.715000001015,100,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,something,shortIndefinite,85,5,John delegated a man something,John delegated something to a man,85,non-alternating,main_judgement,PD
mturk_sample,4971.290000001318,99,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,shortIndefinite,199,2,Bob catapulted a man the contents,Bob catapulted the contents to a man,99,alternating,main_judgement,PD
mturk_sample,5929.134999998496,69,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,longDefinite,2,4,Linda provided the team from work some blankets,Linda provided some blankets to the team from work,2,non-alternating,main_judgement,DO
mturk_sample,13462.940000001225,100,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,def,longDefinite,89,2,Mary bellowed the man who was from work instructions,Mary bellowed instructions to the man who was from work,89,non-alternating,main_judgement,PD
mturk_sample,11374.700000000303,79,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,something,longIndefinite,5,5,John raised a woman who was wearing a hat something,John raised something to a woman who was wearing a hat,5,non-alternating,main_judgement,PD
mturk_sample,11454.249999998836,51,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,indef,longIndefinite,92,3,John chirped a man who was wearing a hat some noises,John chirped some noises to a man who was wearing a hat,92,non-alternating,main_judgement,DO
mturk_sample,7617.265000000771,51,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,pronoun,9,1,Juan stated her the case,Juan stated the case to her,9,non-alternating,main_judgement,DO
mturk_sample,9605.945000001113,0,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,something,longIndefinite,98,5,John yodeled a man who was from work something,John yodeled something to a man who was from work,98,non-alternating,main_judgement,DO
mturk_sample,5903.144999996584,27,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,pronoun,15,3,Michael admitted her the transgression,Michael admitted the transgression to her,15,non-alternating,main_judgement,PD
mturk_sample,4721.249999995052,52,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,shortDefinite,18,4,Bob delivered the woman a report,Bob delivered a report to the woman,18,non-alternating,main_judgement,DO
mturk_sample,10654.564999999013,100,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,,,,,,,,,catch2,correct
mturk_sample,5519.245000003139,10,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,something,shortIndefinite,21,5,Mary contributed a man something,Mary contributed something to a man,21,non-alternating,main_judgement,DO
mturk_sample,4976.350000004459,96,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,longDefinite,25,2,Bob repeated the woman wearing the hat the question,Bob repeated the question to the woman wearing the hat,25,non-alternating,main_judgement,PD
mturk_sample,9806.45000000007,0,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,,,,,,,,,catch1,error
mturk_sample,5651.064999998198,92,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,longIndefinite,28,3,Linda screamed a woman who was wearing a hat some news,Linda screamed some news to a woman who was wearing a hat,28,non-alternating,main_judgement,PD
mturk_sample,3905.384999998205,97,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,something,longIndefinite,34,5,Maria submitted a woman who was from work something,Maria submitted something to a woman who was from work,34,non-alternating,main_judgement,PD
mturk_sample,7184.489999999641,,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,,,,,,,,,exit_survey,
mturk_sample,5602.600000000093,,17,5422-7926ac57-356e-4c74-b80a-872a9fb4a185,,,,,,,,,,
mturk_sample,7577.124999996158,53,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,pronoun,38,1,John whispered her the name,John whispered the name to her,38,non-alternating,main_judgement,DO
mturk_sample,5548.345000002882,52,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,shortDefinite,41,2,Michael distributed the team the food,Michael distributed the food to the team,41,non-alternating,main_judgement,PD
mturk_sample,4459.914999999455,94,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,shortIndefinite,44,3,Mary exhibited a man a photograph,Mary exhibited a photograph to a man,44,non-alternating,main_judgement,PD
mturk_sample,7894.820000001346,31,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,something,shortIndefinite,50,5,Alice transported a man something,Alice transported something to a man,50,non-alternating,main_judgement,DO
mturk_sample,5955.519999995886,78,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,longDefinite,54,2,Mary broadcasted the woman from work her intentions,Mary broadcasted her intentions to the woman from work,54,non-alternating,main_judgement,PD
mturk_sample,9430.98500000633,82,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,longIndefinite,57,3,Michael roared a woman who was from work an order,Michael roared an order to a woman who was from work,57,non-alternating,main_judgement,PD
mturk_sample,5617.440000001807,52,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,pronoun,60,4,Mary whined him a reply,Mary whined a reply to him,60,non-alternating,main_judgement,DO
mturk_sample,2096.000000019558,,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,,,,,,,,,,
mturk_sample,3256.999999983236,,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,,,,,,,,,,
mturk_sample,6238.774999997986,53,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,something,shortDefinite,63,5,Michael murmured the man something,Michael murmured something to the man,63,non-alternating,main_judgement,PD
mturk_sample,4057.229999998526,88,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,shortDefinite,70,2,Alice growled the woman the reply,Alice growled the reply to the woman,70,non-alternating,main_judgement,PD
mturk_sample,5513.975000001665,53,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,shortIndefinite,73,3,Michael howled a man a complaint,Michael howled a complaint to a man,73,non-alternating,main_judgement,DO
mturk_sample,4832.170000001497,93,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,something,longDefinite,76,5,Maria shrieked the woman from work something,Maria shrieked something to the woman from work,76,non-alternating,main_judgement,PD
mturk_sample,7322.9300000020885,82,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,longIndefinite,80,1,John stuttered a man who was from work the response,John stuttered the response to a man who was from work,80,non-alternating,main_judgement,PD
mturk_sample,3701.919999999518,95,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,pronoun,83,2,Maria squealed him the response,Maria squealed the response to him,83,non-alternating,main_judgement,PD
mturk_sample,4581.345000005967,51,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,pronoun,89,4,John bellowed her a name,John bellowed a name to her,89,non-alternating,main_judgement,DO
mturk_sample,6574.690000001283,20,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,something,shortDefinite,92,5,Maria chirped the woman something,Maria chirped something to the woman,92,non-alternating,main_judgement,DO
mturk_sample,5645.179999999527,54,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,def,shortIndefinite,96,1,Linda explicated a woman her proposal,Linda explicated her proposal to a woman,96,non-alternating,main_judgement,DO
mturk_sample,8122.435000004771,99,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,,,,,,,,,catch2,correct
mturk_sample,7146.0450000013225,,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,,,,,,,,,,
mturk_sample,5351.990000002843,93,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,indef,longDefinite,99,3,Mary warbled the woman who was from work some sounds,Mary warbled some sounds to the woman who was from work,99,non-alternating,main_judgement,PD
mturk_sample,57830.99999994738,,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,,,,,,,,,,
mturk_sample,11268.559999996796,,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,,,,,,,,,,
mturk_sample,8850.78500000236,0,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,,,,,,,,,catch1,error
mturk_sample,2526.96499999729,,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,,,,,,,,,exit_survey,
mturk_sample,1400.870000004943,,25,1707-98711cb5-d0ee-4b58-b35f-ab66581360cc,,,,,,,,,,
mturk_sample,11902.999999991152,100,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,something,longDefinite,102,5,Juan told the man who was from work something,Juan told something to the man who was from work,2,alternating,main_judgement,DO
mturk_sample,7695.999999996275,0,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,def,longIndefinite,106,1,Maria wrote a woman who was from work the letter,Maria wrote the letter to a woman who was from work,6,alternating,main_judgement,DO
mturk_sample,9703.9999999688,47,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,def,pronoun,109,2,Alice paid him the fee,Alice paid the fee to him,9,alternating,main_judgement,PD
mturk_sample,689276.5650000001,,23,7224-d1574629-72a8-4be0-a600-512cb6619514,,,,,,,,,,
mturk_sample,10000,100,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,indef,pronoun,115,4,Maria hit him a curveball,Maria hit a curveball to him,15,alternating,main_judgement,PD
mturk_sample,34147.5500000015,,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,,,,,,,,,,
mturk_sample,8272.264999999665,79,23,7224-d1574629-72a8-4be0-a600-512cb6619514,indef,pronoun,102,3,Linda told him a story,Linda told a story to him,2,alternating,main_judgement,PD
mturk_sample,5500.220000001718,78,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,something,pronoun,102,5,Michael told her something,Michael told something to her,2,alternating,main_judgement,DO
mturk_sample,2537.960000001476,82,23,7224-d1574629-72a8-4be0-a600-512cb6619514,indef,shortDefinite,105,4,Michael showed the man a trick,Michael showed a trick to the man,5,alternating,main_judgement,PD
mturk_sample,7568.000000028405,0,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,something,shortDefinite,118,5,Michael carried the woman something,Michael carried something to the woman,18,alternating,main_judgement,PD
mturk_sample,3225.945000000065,78,23,7224-d1574629-72a8-4be0-a600-512cb6619514,def,shortIndefinite,115,2,Bob hit a man the football,Bob hit the football to a man,15,alternating,main_judgement,DO
mturk_sample,6840.425000002142,84,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,def,shortDefinite,106,1,Juan wrote the man the letter,Juan wrote the letter to the man,6,alternating,main_judgement,DO
mturk_sample,7009.000000020023,100,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,def,shortIndefinite,122,1,Alice posted a woman the letter,Alice posted the letter to a woman,22,alternating,main_judgement,PD
mturk_sample,6583.214999998803,63,23,7224-d1574629-72a8-4be0-a600-512cb6619514,indef,longDefinite,118,4,John carried the woman who was from work a plate,John carried a plate to the woman who was from work,18,alternating,main_judgement,PD
mturk_sample,5944.795000003069,14,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,indef,shortDefinite,112,3,Maria passed the woman a note,Maria passed a note to the woman,12,alternating,main_judgement,DO
mturk_sample,4785.019999999437,76,23,7224-d1574629-72a8-4be0-a600-512cb6619514,something,longIndefinite,121,5,Juan pushed a woman who was wearing a hat something,Juan pushed something to a woman who was wearing a hat,21,alternating,main_judgement,PD
mturk_sample,10997.00000003213,0,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,indef,longDefinite,125,3,Juan promised the woman who was from work a chance,Juan promised a chance to the woman who was from work,25,alternating,main_judgement,PD
mturk_sample,5394.690000000992,74,23,7224-d1574629-72a8-4be0-a600-512cb6619514,def,pronoun,125,1,John promised her the vacation,John promised the vacation to her,25,alternating,main_judgement,DO
mturk_sample,2442.5099999989616,63,23,7224-d1574629-72a8-4be0-a600-512cb6619514,indef,pronoun,131,3,Bob slipped her some instructions,Bob slipped some instructions to her,31,alternating,main_judgement,DO
mturk_sample,13027.654999998049,49,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,indef,shortIndefinite,115,4,Bob hit a woman a curveball,Bob hit a curveball to a woman,15,alternating,main_judgement,PD
mturk_sample,2352.725000000675,69,23,7224-d1574629-72a8-4be0-a600-512cb6619514,indef,shortDefinite,134,4,John dragged the woman a seat,John dragged a seat to the woman,34,alternating,main_judgement,PD
mturk_sample,7603.999999992084,54,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,something,longDefinite,131,5,John slipped the woman from work something,John slipped something to the woman from work,31,alternating,main_judgement,DO
mturk_sample,8698.984999999055,68,23,7224-d1574629-72a8-4be0-a600-512cb6619514,something,shortIndefinite,137,5,Mary slid a woman something,Mary slid something to a woman,37,alternating,main_judgement,PD
mturk_sample,10551.44499999733,48,29,9982-0efe1322-c95a-4a74-9344-ee60ea6005eb,def,longDefinite,119,1,Maria threw the woman wearing the hat the ball,Maria threw the ball to the woman wearing the hat,19,alternating,main_judgement,PD
mturk_sample,6006.504999999423,76,23,7224-d1574629-72a8-4be0-a600-512cb6619514,def,longDefinite,141,2,Mary guaranteed the woman who was wearing the hat the payment,Mary guaranteed the payment to the woman who was wearing the hat,41,alternating,main_judgement,PD
mturk_sample,14250,100,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,def,longIndefinite,135,1,Maria owed a man who was wearing a hat the money,Maria owed the money to a man who was wearing a hat,35,alternating,main_judgement,DO
mturk_sample,6266.00000000326,0,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,def,pronoun,138,2,John tossed her the ball,John tossed the ball to her,38,alternating,main_judgement,PD
mturk_sample,7738.54000000027,46,23,7224-d1574629-72a8-4be0-a600-512cb6619514,indef,longIndefinite,144,3,Michael rented a man wearing a hat a room,Michael rented a room to a man wearing a hat,44,alternating,main_judgement,PD
mturk_sample,4854.000000050291,100,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,indef,shortDefinite,141,3,Mary guaranteed the man a spot,Mary guaranteed a spot to the man,41,alternating,main_judgement,DO
mturk_sample,4938.239999999525,68,23,7224-d1574629-72a8-4be0-a600-512cb6619514,something,longIndefinite,150,5,John awarded a man from work something,John awarded something to a man from work,50,alternating,main_judgement,DO
mturk_sample,3185.484999999986,65,23,7224-d1574629-72a8-4be0-a600-512cb6619514,def,pronoun,154,1,Bob slapped her the packet,Bob slapped the packet to her,54,alternating,main_judgement,PD
mturk_sample,3283.5999999988126,69,23,7224-d1574629-72a8-4be0-a600-512cb6619514,def,shortDefinite,157,2,Bob hauled the man the fruit,Bob hauled the fruit to the man,57,alternating,main_judgement,DO
mturk_sample,4960.220000000787,57,23,7224-d1574629-72a8-4be0-a600-512cb6619514,indef,shortIndefinite,160,3,Alice emailed a man some instructions,Alice emailed some instructions to a man,60,alternating,main_judgement,PD
mturk_sample,9926.279999985127,,30,9772-5732c865-8d01-48c8-92f8-b993794796b0,,,,,,,,,,
mturk_sample,13798.999999999069,53,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,indef,shortIndefinite,144,4,Alice rented a man some equipment,Alice rented some equipment to a man,44,alternating,main_judgement,PD
mturk_sample,4191.464999999851,62,23,7224-d1574629-72a8-4be0-a600-512cb6619514,something,shortIndefinite,166,5,Linda tugged a man something,Linda tugged something to a man,66,alternating,main_judgement,PD
mturk_sample,8240.999999979977,62,28,9051-9823954d-bd88-40b0-af76-207ebc2bd0b9,def,shortIndefinite,151,1,Maria signaled a woman her intentions,Maria signaled her intentions to a woman,51,alternating,main_judgement,PD
