takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,bert_ratio,BehavDOpreference,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,lstm-large_ratio
FALSE,FALSE,alternating,139,39,Bob assigned the woman the responsibility,Bob assigned the responsibility to the woman,def,2,shortDefinite,959,44,-1.242803160334006,52.642857142857146,-0.784393310546875,-5.513906955718994,-1.2550902366638184,-1.780030608177185,3.824181318283081
FALSE,FALSE,alternating,139,39,Linda assigned a woman the responsibility,Linda assigned the responsibility to a woman,def,2,shortIndefinite,960,95,-3.68588106543757,24.857142857142858,-0.3827095031738281,-3.6001250743865967,-2.2262744903564453,-1.3809709548950195,-6.116585731506348
FALSE,FALSE,alternating,139,39,John assigned the man wearing the hat an assistant,John assigned an assistant to the man wearing the hat,indef,3,longDefinite,961,45,1.3947157014918048,24.384615384615383,-1.8529815673828125,-7.744299411773682,-7.188556343317032,-1.2718468308448792,-8.874019503593445
FALSE,FALSE,alternating,139,39,Michael assigned a man wearing a hat an assistant,Michael assigned an assistant to a man wearing a hat,indef,3,longIndefinite,962,96,2.8587370754685253,25.09090909090909,-2.044353485107422,-8.897414088249207,-8.348482966423035,-3.938518613576889,-9.1130251288414
FALSE,FALSE,alternating,139,39,Alice assigned him an assistant,Alice assigned an assistant to him,indef,3,pronoun,963,47,5.245219801552594,39.888888888888886,1.6675567626953125,2.335123598575592,2.0316781401634216,1.1696795225143433,-1.4518604278564453
FALSE,FALSE,alternating,139,39,Mary assigned the man an assistant,Mary assigned an assistant to the man,indef,3,shortDefinite,964,97,4.537741274572909,63.6,-1.6525039672851562,-0.8086960315704346,-0.9929114580154419,1.1553603410720825,-9.499200940132141
FALSE,FALSE,alternating,139,39,Mary assigned a man an assistant,Mary assigned an assistant to a man,indef,3,shortIndefinite,965,48,6.458842208608985,38.916666666666664,-1.6050529479980469,-2.3756340742111206,-1.1953946352005005,2.3780072927474976,-2.4079861640930176
FALSE,FALSE,alternating,139,39,Mary assigned the woman wearing the hat a desk,Mary assigned a desk to the woman wearing the hat,indef,4,longDefinite,966,98,-1.0924446355784312,32.333333333333336,-1.0401802062988281,-9.78663158416748,-7.606519937515259,-0.600266695022583,-7.883464217185974
FALSE,FALSE,alternating,139,39,Mary assigned a woman who was from work a desk,Mary assigned a desk to a woman who was from work,indef,4,longIndefinite,967,49,-16.752895180834457,31.0,-0.2556724548339844,-4.07368266582489,-5.833574533462524,-0.07416069507598877,-4.793351888656616
FALSE,FALSE,alternating,139,39,John assigned her a desk,John assigned a desk to her,indef,4,pronoun,968,0,1.0122147337533534,61.44444444444444,0.29886436462402344,-0.7033703327178955,1.906067132949829,4.387221097946167,-3.1168336868286133
FALSE,FALSE,alternating,139,39,Maria assigned the woman a desk,Maria assigned a desk to the woman,indef,4,shortDefinite,969,50,1.7800953971454874,48.5,-0.3134174346923828,-0.6907658576965332,-0.542638897895813,2.0048571825027466,1.6310336589813232
FALSE,FALSE,alternating,139,39,Michael assigned a woman a desk,Michael assigned a desk to a woman,indef,4,shortIndefinite,970,1,1.7203322254354134,29.3,0.5963096618652344,-2.401099443435669,-1.8263369798660278,1.3300747871398926,-3.8223490715026855
FALSE,FALSE,alternating,139,39,John assigned the woman who was from work something,John assigned something to the woman who was from work,something,5,longDefinite,971,52,-3.8616043828660622,30.0,1.534912109375,-5.427821159362793,-5.523107290267944,-3.5171157717704773,-3.5008374452590942
FALSE,FALSE,alternating,139,39,Maria assigned a man from work something,Maria assigned something to a man from work,something,5,longIndefinite,972,2,-13.74244618800003,23.454545454545453,2.643707275390625,-4.602919340133667,-3.7448941469192505,-2.03375107049942,-4.112486124038696
FALSE,FALSE,alternating,139,39,Maria assigned him something,Maria assigned something to him,something,5,pronoun,973,53,-0.9502414101734757,48.23076923076923,3.7692623138427734,-1.9381914138793945,2.765278935432434,-1.0785484910011292,-0.798626184463501
FALSE,FALSE,alternating,139,39,Juan assigned the man something,Juan assigned something to the man,something,5,shortDefinite,974,3,0.5113748083822429,46.0,1.6138629913330078,-2.936140298843384,-2.3349627256393433,-1.0908182859420776,-1.5494307279586792
FALSE,FALSE,alternating,139,39,John assigned a woman something,John assigned something to a woman,something,5,shortIndefinite,975,54,-5.497803261736408,28.375,1.739309310913086,-5.202051043510437,-1.2130082845687866,-0.9775515198707581,1.4841313362121582
FALSE,FALSE,alternating,140,40,Michael advanced the man who was from work the money,Michael advanced the money to the man who was from work,def,1,longDefinite,976,5,-15.366336025181226,32.09090909090909,-0.9416084289550781,-3.4206310510635376,-4.605126857757568,-5.3784918785095215,-12.529410600662231
FALSE,FALSE,alternating,140,40,Maria advanced a man wearing a hat the money,Maria advanced the money to a man wearing a hat,def,1,longIndefinite,977,55,-11.781863514566794,30.53846153846154,-2.5170364379882812,-8.997537314891815,-5.894550323486328,-6.403353035449982,-8.787000596523285
FALSE,FALSE,alternating,140,40,Michael advanced her the money,Michael advanced the money to her,def,1,pronoun,978,6,-1.135073024313897,66.77777777777777,-0.038509368896484375,-3.161306142807007,1.0011909008026123,3.1226377487182617,-1.6305660009384155
FALSE,FALSE,alternating,140,40,Maria advanced the woman the money,Maria advanced the money to the woman,def,1,shortDefinite,979,56,2.4602880137972534,43.38461538461539,-0.5366325378417969,-3.9154568910598755,-0.11431694030761719,-0.17665910720825195,1.1519246101379395
FALSE,FALSE,alternating,140,40,Maria advanced a man the money,Maria advanced the money to a man,def,1,shortIndefinite,980,7,-7.861036761663854,32.1,-1.3097476959228516,-4.957058072090149,-3.0351858139038086,1.1482346057891846,-2.7201380729675293
FALSE,FALSE,alternating,140,40,Linda advanced the woman wearing the hat the loan,Linda advanced the loan to the woman wearing the hat,def,2,longDefinite,981,58,-9.396603695990052,21.7,-0.7806892395019531,-6.3258010149002075,-5.720870137214661,-5.8753169775009155,-15.484209656715393
FALSE,FALSE,alternating,140,40,Michael advanced a woman wearing a hat the loan,Michael advanced the loan to a woman wearing a hat,def,2,longIndefinite,982,8,-13.745484499493614,27.90909090909091,0.01883697509765625,-10.95201176404953,-6.006018787622452,-6.505439817905426,-15.311725854873657
FALSE,FALSE,alternating,140,40,Alice advanced him the loan,Alice advanced the loan to him,def,2,pronoun,983,59,-4.9898038832470775,57.5,1.7124710083007812,-2.460545301437378,0.07473635673522949,0.456972599029541,-14.065781831741333
FALSE,FALSE,alternating,140,40,Maria advanced the woman the loan,Maria advanced the loan to the woman,def,2,shortDefinite,984,10,-0.08999399258755147,28.0,0.12723541259765625,-5.636004328727722,-0.05527913570404053,-1.1786748170852661,-1.67891526222229
FALSE,FALSE,alternating,140,40,Juan advanced a man the loan,Juan advanced the loan to a man,def,2,shortIndefinite,985,60,-5.6436270996928215,53.583333333333336,2.7441635131835938,-5.806422114372253,-1.7858400344848633,-2.2875123023986816,-7.485844612121582
FALSE,FALSE,alternating,140,40,John advanced the woman who was wearing the hat a payment,John advanced a payment to the woman who was wearing the hat,indef,3,longDefinite,986,11,-3.907813529483974,24.666666666666668,-2.1491165161132812,-10.023475527763367,-5.687159061431885,-4.79012393951416,-1.2314716577529907
FALSE,FALSE,alternating,140,40,Juan advanced a woman wearing a hat a payment,Juan advanced a payment to a woman wearing a hat,indef,3,longIndefinite,987,61,-6.037375812418759,10.8,-1.189666748046875,-8.492298603057861,-8.886153489351273,-3.776165008544922,-7.003898441791534
FALSE,FALSE,alternating,140,40,John advanced her a payment,John advanced a payment to her,indef,3,pronoun,988,12,3.5110552068799734,51.0,-0.011629104614257812,-2.703019142150879,0.3123893737792969,1.794785976409912,4.634379625320435
FALSE,FALSE,alternating,140,40,Mary advanced the woman a payment,Mary advanced a payment to the woman,indef,3,shortDefinite,989,63,2.2719031097367406,38.111111111111114,-0.7977676391601562,-3.8372632265090942,-1.6590477228164673,1.3124173879623413,-3.6262497901916504
FALSE,FALSE,alternating,140,40,Juan advanced a man a payment,Juan advanced a payment to a man,indef,3,shortIndefinite,990,13,-4.540393657982349,20.5,0.3287067413330078,-4.62428092956543,-3.080228090286255,-0.8248317241668701,-4.336611747741699
FALSE,FALSE,alternating,140,40,Michael advanced the woman who was wearing the hat a proposal,Michael advanced a proposal to the woman who was wearing the hat,indef,4,longDefinite,991,64,-1.2751910105580464,7.6,-2.3416099548339844,-9.56960541009903,-5.566084980964661,-3.4746891260147095,-10.22785210609436
FALSE,FALSE,alternating,140,40,Juan advanced a man from work a proposal,Juan advanced a proposal to a man from work,indef,4,longIndefinite,992,15,-6.048847950063646,21.545454545454547,-0.5450096130371094,-2.1193385124206543,-1.9042004346847534,-3.0064518451690674,-3.410816192626953
FALSE,FALSE,alternating,140,40,Maria advanced him a proposal,Maria advanced a proposal to him,indef,4,pronoun,993,65,2.4409066196531057,38.90909090909091,0.8413887023925781,-2.8696479201316833,3.416161894798279,2.876106321811676,1.705115795135498
FALSE,FALSE,alternating,140,40,Mary advanced the man a proposal,Mary advanced a proposal to the man,indef,4,shortDefinite,994,16,2.063105843728408,34.875,-0.6046905517578125,-1.4576663970947266,-1.69589102268219,0.35605955123901367,-5.4811906814575195
FALSE,FALSE,alternating,140,40,Juan advanced a woman a proposal,Juan advanced a proposal to a woman,indef,4,shortIndefinite,995,66,-8.644769145175815,18.636363636363637,-0.583740234375,-5.34963059425354,-0.23843848705291748,-1.5677173137664795,-4.320453882217407
FALSE,FALSE,alternating,140,40,Alice advanced the woman who was wearing the hat something,Alice advanced something to the woman who was wearing the hat,something,5,longDefinite,996,17,1.5756097073317505,21.25,0.15970230102539062,-3.9083828926086426,-1.7628048658370972,-1.1585595607757568,-1.5958712100982666
FALSE,FALSE,alternating,140,40,Alice advanced a man from work something,Alice advanced something to a man from work,something,5,longIndefinite,997,68,-11.814881621859968,27.22222222222222,1.9662208557128906,-1.2981317043304443,0.6286964416503906,-2.1754183769226074,-4.606346607208252
FALSE,FALSE,alternating,140,40,Bob advanced her something,Bob advanced something to her,something,5,pronoun,998,18,-1.2376345552038401,30.88888888888889,0.5373477935791016,-4.158718705177307,-0.5326359272003174,1.2929117679595947,-1.6290193796157837
FALSE,FALSE,alternating,140,40,Maria advanced the man something,Maria advanced something to the man,something,5,shortDefinite,999,69,0.4802910799626261,29.375,1.0173149108886719,-2.3059369325637817,-0.3935164213180542,-0.986918568611145,-2.3417948484420776
FALSE,FALSE,alternating,140,40,Maria advanced a woman something,Maria advanced something to a woman,something,5,shortIndefinite,1000,20,-3.939246563706547,33.9,1.0618267059326172,-3.033949851989746,-1.4221489429473877,-2.4758522510528564,-3.015044689178467
FALSE,FALSE,alternating,141,41,Mary guaranteed the man who was from work the job,Mary guaranteed the job to the man who was from work,def,1,longDefinite,1001,70,-5.8804820094956085,15.333333333333334,0.8979759216308594,-0.9125759601593018,-2.5411112308502197,-2.775628924369812,-6.28443968296051
FALSE,FALSE,alternating,141,41,John guaranteed a woman from work the job,John guaranteed the job to a woman from work,def,1,longIndefinite,1002,21,-13.344962559407577,30.5,1.369771957397461,-1.7639014720916748,-2.981656074523926,-3.7260974645614624,-0.7887966632843018
FALSE,FALSE,alternating,141,41,Bob guaranteed her the job,Bob guaranteed the job to her,def,1,pronoun,1003,71,2.296325925271958,66.27272727272727,-0.6170940399169922,0.8915607333183289,4.665976047515869,4.030497908592224,-3.4207154512405396
FALSE,FALSE,alternating,141,41,Linda guaranteed the woman the job,Linda guaranteed the job to the woman,def,1,shortDefinite,1004,22,3.0929250770714134,41.90909090909091,0.4823570251464844,2.5685906410217285,4.271500110626221,0.9522178173065186,7.209928035736084
FALSE,FALSE,alternating,141,41,Linda guaranteed a man the job,Linda guaranteed the job to a man,def,1,shortIndefinite,1005,73,-1.9014264685101807,49.45454545454545,1.023813247680664,-1.5555843114852905,0.7789366245269775,-2.0690724849700928,1.768195390701294
FALSE,FALSE,alternating,141,41,Mary guaranteed the woman who was wearing the hat the payment,Mary guaranteed the payment to the woman who was wearing the hat,def,2,longDefinite,1006,23,-5.814738083281554,38.714285714285715,-2.01275634765625,-10.779386460781097,-3.786920964717865,-3.658359169960022,-11.364133954048157
FALSE,FALSE,alternating,141,41,Alice guaranteed a woman from work the payment,Alice guaranteed the payment to a woman from work,def,2,longIndefinite,1007,74,-21.694743307307363,29.846153846153847,0.042369842529296875,-4.068746447563171,-2.8454930782318115,-2.9258594512939453,-14.900968551635742
FALSE,FALSE,alternating,141,41,Michael guaranteed her the payment,Michael guaranteed the payment to her,def,2,pronoun,1008,24,2.4277582401409745,55.9,-0.4286537170410156,-3.459144711494446,3.9635915756225586,1.6795947551727295,3.755181670188904
FALSE,FALSE,alternating,141,41,Mary guaranteed the man the payment,Mary guaranteed the payment to the man,def,2,shortDefinite,1009,75,0.5693447445519269,54.833333333333336,0.10128021240234375,-2.660221576690674,-0.987716555595398,-1.2633830308914185,-2.003500461578369
FALSE,FALSE,alternating,141,41,Linda guaranteed a man the payment,Linda guaranteed the payment to a man,def,2,shortIndefinite,1010,26,-1.3360887898597866,40.888888888888886,0.5170021057128906,-5.340754151344299,0.05009293556213379,-1.0049710273742676,0.7646312713623047
FALSE,FALSE,alternating,141,41,Maria guaranteed the woman wearing the hat a spot,Maria guaranteed a spot to the woman wearing the hat,indef,3,longDefinite,1011,76,5.1055212427454535,46.6,-3.1996994018554688,-5.719850540161133,-0.8200873136520386,1.7193493247032166,-11.499937117099762
FALSE,FALSE,alternating,141,41,Alice guaranteed a man wearing a hat a spot,Alice guaranteed a spot to a man wearing a hat,indef,3,longIndefinite,1012,27,4.715176270576194,4.285714285714286,-2.1395950317382812,-7.633476614952087,-3.506275475025177,-1.4307964146137238,-7.5298179388046265
FALSE,FALSE,alternating,141,41,Bob guaranteed her a spot,Bob guaranteed a spot to her,indef,3,pronoun,1013,78,12.926922922953963,63.0,-1.552154541015625,-1.8853745460510254,6.181758642196655,5.1818870306015015,1.7758941650390625
FALSE,FALSE,alternating,141,41,Mary guaranteed the man a spot,Mary guaranteed a spot to the man,indef,3,shortDefinite,1014,28,12.500388619839214,47.666666666666664,-2.087369918823242,1.1900736093521118,4.258045196533203,2.853827476501465,-3.2056732177734375
